S,Masker,Talker,WordType,Amplitude,Electrode
7056,Scrambled,Different,Color,0.503161492436233,Fp1
7056,Scrambled,Different,Object,0.322255583053193,Fp1
7056,Scrambled,Same,Color,-0.4681960673269,Fp1
7056,Scrambled,Same,Object,1.26257779578669,Fp1
7056,Unscrambled,Different,Color,0.359977938978443,Fp1
7056,Unscrambled,Different,Object,0.691131736874789,Fp1
7056,Unscrambled,Same,Color,0.387483095727067,Fp1
7056,Unscrambled,Same,Object,-0.258423237075226,Fp1
7056,Scrambled,Different,Color,0.503161492436233,AF3
7056,Scrambled,Different,Object,0.322255583053193,AF3
7056,Scrambled,Same,Color,-0.4681960673269,AF3
7056,Scrambled,Same,Object,1.26257779578669,AF3
7056,Unscrambled,Different,Color,0.359977938978443,AF3
7056,Unscrambled,Different,Object,0.691131736874789,AF3
7056,Unscrambled,Same,Color,0.387483095727067,AF3
7056,Unscrambled,Same,Object,-0.258423237075226,AF3
7056,Scrambled,Different,Color,0.503161492436233,F7
7056,Scrambled,Different,Object,0.322255583053193,F7
7056,Scrambled,Same,Color,-0.4681960673269,F7
7056,Scrambled,Same,Object,1.26257779578669,F7
7056,Unscrambled,Different,Color,0.359977938978443,F7
7056,Unscrambled,Different,Object,0.691131736874789,F7
7056,Unscrambled,Same,Color,0.387483095727067,F7
7056,Unscrambled,Same,Object,-0.258423237075226,F7
7056,Scrambled,Different,Color,0.503161492436233,F3
7056,Scrambled,Different,Object,0.322255583053193,F3
7056,Scrambled,Same,Color,-0.4681960673269,F3
7056,Scrambled,Same,Object,1.26257779578669,F3
7056,Unscrambled,Different,Color,0.359977938978443,F3
7056,Unscrambled,Different,Object,0.691131736874789,F3
7056,Unscrambled,Same,Color,0.387483095727067,F3
7056,Unscrambled,Same,Object,-0.258423237075226,F3
7056,Scrambled,Different,Color,0.503161492436233,FC1
7056,Scrambled,Different,Object,0.322255583053193,FC1
7056,Scrambled,Same,Color,-0.4681960673269,FC1
7056,Scrambled,Same,Object,1.26257779578669,FC1
7056,Unscrambled,Different,Color,0.359977938978443,FC1
7056,Unscrambled,Different,Object,0.691131736874789,FC1
7056,Unscrambled,Same,Color,0.387483095727067,FC1
7056,Unscrambled,Same,Object,-0.258423237075226,FC1
7056,Scrambled,Different,Color,0.503161492436233,FC5
7056,Scrambled,Different,Object,0.322255583053193,FC5
7056,Scrambled,Same,Color,-0.4681960673269,FC5
7056,Scrambled,Same,Object,1.26257779578669,FC5
7056,Unscrambled,Different,Color,0.359977938978443,FC5
7056,Unscrambled,Different,Object,0.691131736874789,FC5
7056,Unscrambled,Same,Color,0.387483095727067,FC5
7056,Unscrambled,Same,Object,-0.258423237075226,FC5
7056,Scrambled,Different,Color,0.503161492436233,T7
7056,Scrambled,Different,Object,0.322255583053193,T7
7056,Scrambled,Same,Color,-0.4681960673269,T7
7056,Scrambled,Same,Object,1.26257779578669,T7
7056,Unscrambled,Different,Color,0.359977938978443,T7
7056,Unscrambled,Different,Object,0.691131736874789,T7
7056,Unscrambled,Same,Color,0.387483095727067,T7
7056,Unscrambled,Same,Object,-0.258423237075226,T7
7056,Scrambled,Different,Color,0.503161492436233,C3
7056,Scrambled,Different,Object,0.322255583053193,C3
7056,Scrambled,Same,Color,-0.4681960673269,C3
7056,Scrambled,Same,Object,1.26257779578669,C3
7056,Unscrambled,Different,Color,0.359977938978443,C3
7056,Unscrambled,Different,Object,0.691131736874789,C3
7056,Unscrambled,Same,Color,0.387483095727067,C3
7056,Unscrambled,Same,Object,-0.258423237075226,C3
7056,Scrambled,Different,Color,0.503161492436233,CP1
7056,Scrambled,Different,Object,0.322255583053193,CP1
7056,Scrambled,Same,Color,-0.4681960673269,CP1
7056,Scrambled,Same,Object,1.26257779578669,CP1
7056,Unscrambled,Different,Color,0.359977938978443,CP1
7056,Unscrambled,Different,Object,0.691131736874789,CP1
7056,Unscrambled,Same,Color,0.387483095727067,CP1
7056,Unscrambled,Same,Object,-0.258423237075226,CP1
7056,Scrambled,Different,Color,0.503161492436233,CP5
7056,Scrambled,Different,Object,0.322255583053193,CP5
7056,Scrambled,Same,Color,-0.4681960673269,CP5
7056,Scrambled,Same,Object,1.26257779578669,CP5
7056,Unscrambled,Different,Color,0.359977938978443,CP5
7056,Unscrambled,Different,Object,0.691131736874789,CP5
7056,Unscrambled,Same,Color,0.387483095727067,CP5
7056,Unscrambled,Same,Object,-0.258423237075226,CP5
7056,Scrambled,Different,Color,0.503161492436233,P7
7056,Scrambled,Different,Object,0.322255583053193,P7
7056,Scrambled,Same,Color,-0.4681960673269,P7
7056,Scrambled,Same,Object,1.26257779578669,P7
7056,Unscrambled,Different,Color,0.359977938978443,P7
7056,Unscrambled,Different,Object,0.691131736874789,P7
7056,Unscrambled,Same,Color,0.387483095727067,P7
7056,Unscrambled,Same,Object,-0.258423237075226,P7
7056,Scrambled,Different,Color,0.503161492436233,P3
7056,Scrambled,Different,Object,0.322255583053193,P3
7056,Scrambled,Same,Color,-0.4681960673269,P3
7056,Scrambled,Same,Object,1.26257779578669,P3
7056,Unscrambled,Different,Color,0.359977938978443,P3
7056,Unscrambled,Different,Object,0.691131736874789,P3
7056,Unscrambled,Same,Color,0.387483095727067,P3
7056,Unscrambled,Same,Object,-0.258423237075226,P3
7056,Scrambled,Different,Color,0.503161492436233,Pz
7056,Scrambled,Different,Object,0.322255583053193,Pz
7056,Scrambled,Same,Color,-0.4681960673269,Pz
7056,Scrambled,Same,Object,1.26257779578669,Pz
7056,Unscrambled,Different,Color,0.359977938978443,Pz
7056,Unscrambled,Different,Object,0.691131736874789,Pz
7056,Unscrambled,Same,Color,0.387483095727067,Pz
7056,Unscrambled,Same,Object,-0.258423237075226,Pz
7056,Scrambled,Different,Color,0.503161492436233,PO3
7056,Scrambled,Different,Object,0.322255583053193,PO3
7056,Scrambled,Same,Color,-0.4681960673269,PO3
7056,Scrambled,Same,Object,1.26257779578669,PO3
7056,Unscrambled,Different,Color,0.359977938978443,PO3
7056,Unscrambled,Different,Object,0.691131736874789,PO3
7056,Unscrambled,Same,Color,0.387483095727067,PO3
7056,Unscrambled,Same,Object,-0.258423237075226,PO3
7056,Scrambled,Different,Color,0.503161492436233,O1
7056,Scrambled,Different,Object,0.322255583053193,O1
7056,Scrambled,Same,Color,-0.4681960673269,O1
7056,Scrambled,Same,Object,1.26257779578669,O1
7056,Unscrambled,Different,Color,0.359977938978443,O1
7056,Unscrambled,Different,Object,0.691131736874789,O1
7056,Unscrambled,Same,Color,0.387483095727067,O1
7056,Unscrambled,Same,Object,-0.258423237075226,O1
7056,Scrambled,Different,Color,0.503161492436233,Oz
7056,Scrambled,Different,Object,0.322255583053193,Oz
7056,Scrambled,Same,Color,-0.4681960673269,Oz
7056,Scrambled,Same,Object,1.26257779578669,Oz
7056,Unscrambled,Different,Color,0.359977938978443,Oz
7056,Unscrambled,Different,Object,0.691131736874789,Oz
7056,Unscrambled,Same,Color,0.387483095727067,Oz
7056,Unscrambled,Same,Object,-0.258423237075226,Oz
7056,Scrambled,Different,Color,0.503161492436233,O2
7056,Scrambled,Different,Object,0.322255583053193,O2
7056,Scrambled,Same,Color,-0.4681960673269,O2
7056,Scrambled,Same,Object,1.26257779578669,O2
7056,Unscrambled,Different,Color,0.359977938978443,O2
7056,Unscrambled,Different,Object,0.691131736874789,O2
7056,Unscrambled,Same,Color,0.387483095727067,O2
7056,Unscrambled,Same,Object,-0.258423237075226,O2
7056,Scrambled,Different,Color,0.503161492436233,PO4
7056,Scrambled,Different,Object,0.322255583053193,PO4
7056,Scrambled,Same,Color,-0.4681960673269,PO4
7056,Scrambled,Same,Object,1.26257779578669,PO4
7056,Unscrambled,Different,Color,0.359977938978443,PO4
7056,Unscrambled,Different,Object,0.691131736874789,PO4
7056,Unscrambled,Same,Color,0.387483095727067,PO4
7056,Unscrambled,Same,Object,-0.258423237075226,PO4
7056,Scrambled,Different,Color,0.503161492436233,P4
7056,Scrambled,Different,Object,0.322255583053193,P4
7056,Scrambled,Same,Color,-0.4681960673269,P4
7056,Scrambled,Same,Object,1.26257779578669,P4
7056,Unscrambled,Different,Color,0.359977938978443,P4
7056,Unscrambled,Different,Object,0.691131736874789,P4
7056,Unscrambled,Same,Color,0.387483095727067,P4
7056,Unscrambled,Same,Object,-0.258423237075226,P4
7056,Scrambled,Different,Color,0.503161492436233,P8
7056,Scrambled,Different,Object,0.322255583053193,P8
7056,Scrambled,Same,Color,-0.4681960673269,P8
7056,Scrambled,Same,Object,1.26257779578669,P8
7056,Unscrambled,Different,Color,0.359977938978443,P8
7056,Unscrambled,Different,Object,0.691131736874789,P8
7056,Unscrambled,Same,Color,0.387483095727067,P8
7056,Unscrambled,Same,Object,-0.258423237075226,P8
7056,Scrambled,Different,Color,0.503161492436233,CP6
