S,Masker,Talker,WordType,Amplitude,Electrode
7056,Scrambled,Different,Color,0.464251696122348,Fp1
7056,Scrambled,Different,Object,-0.713782781661166,Fp1
7056,Scrambled,Same,Color,0.451200864951074,Fp1
7056,Scrambled,Same,Object,-1.22353389940264,Fp1
7056,Unscrambled,Different,Color,-0.471773479281692,Fp1
7056,Unscrambled,Different,Object,-0.661551340232346,Fp1
7056,Unscrambled,Same,Color,-1.28012228327288,Fp1
7056,Unscrambled,Same,Object,-0.484079859972607,Fp1
7056,Scrambled,Different,Color,0.464251696122348,AF3
7056,Scrambled,Different,Object,-0.713782781661166,AF3
7056,Scrambled,Same,Color,0.451200864951074,AF3
7056,Scrambled,Same,Object,-1.22353389940264,AF3
7056,Unscrambled,Different,Color,-0.471773479281692,AF3
7056,Unscrambled,Different,Object,-0.661551340232346,AF3
7056,Unscrambled,Same,Color,-1.28012228327288,AF3
7056,Unscrambled,Same,Object,-0.484079859972607,AF3
7056,Scrambled,Different,Color,0.464251696122348,F7
7056,Scrambled,Different,Object,-0.713782781661166,F7
7056,Scrambled,Same,Color,0.451200864951074,F7
7056,Scrambled,Same,Object,-1.22353389940264,F7
7056,Unscrambled,Different,Color,-0.471773479281692,F7
7056,Unscrambled,Different,Object,-0.661551340232346,F7
7056,Unscrambled,Same,Color,-1.28012228327288,F7
7056,Unscrambled,Same,Object,-0.484079859972607,F7
7056,Scrambled,Different,Color,0.464251696122348,F3
7056,Scrambled,Different,Object,-0.713782781661166,F3
7056,Scrambled,Same,Color,0.451200864951074,F3
7056,Scrambled,Same,Object,-1.22353389940264,F3
7056,Unscrambled,Different,Color,-0.471773479281692,F3
7056,Unscrambled,Different,Object,-0.661551340232346,F3
7056,Unscrambled,Same,Color,-1.28012228327288,F3
7056,Unscrambled,Same,Object,-0.484079859972607,F3
7056,Scrambled,Different,Color,0.464251696122348,FC1
7056,Scrambled,Different,Object,-0.713782781661166,FC1
7056,Scrambled,Same,Color,0.451200864951074,FC1
7056,Scrambled,Same,Object,-1.22353389940264,FC1
7056,Unscrambled,Different,Color,-0.471773479281692,FC1
7056,Unscrambled,Different,Object,-0.661551340232346,FC1
7056,Unscrambled,Same,Color,-1.28012228327288,FC1
7056,Unscrambled,Same,Object,-0.484079859972607,FC1
7056,Scrambled,Different,Color,0.464251696122348,FC5
7056,Scrambled,Different,Object,-0.713782781661166,FC5
7056,Scrambled,Same,Color,0.451200864951074,FC5
7056,Scrambled,Same,Object,-1.22353389940264,FC5
7056,Unscrambled,Different,Color,-0.471773479281692,FC5
7056,Unscrambled,Different,Object,-0.661551340232346,FC5
7056,Unscrambled,Same,Color,-1.28012228327288,FC5
7056,Unscrambled,Same,Object,-0.484079859972607,FC5
7056,Scrambled,Different,Color,0.464251696122348,T7
7056,Scrambled,Different,Object,-0.713782781661166,T7
7056,Scrambled,Same,Color,0.451200864951074,T7
7056,Scrambled,Same,Object,-1.22353389940264,T7
7056,Unscrambled,Different,Color,-0.471773479281692,T7
7056,Unscrambled,Different,Object,-0.661551340232346,T7
