S,Masker,Talker,WordType,Amplitude,Electrode
7056,Scrambled,Different,Color,0.744301470137681,Fp1
7056,Scrambled,Different,Object,0.285242222850004,Fp1
7056,Scrambled,Same,Color,0.367563871064006,Fp1
7056,Scrambled,Same,Object,-0.212988244623688,Fp1
7056,Unscrambled,Different,Color,0.111000803112804,Fp1
7056,Unscrambled,Different,Object,0.506111407233693,Fp1
7056,Unscrambled,Same,Color,0.221038058967778,Fp1
7056,Unscrambled,Same,Object,0.241003981230325,Fp1
7056,Scrambled,Different,Color,0.744301470137681,AF3
7056,Scrambled,Different,Object,0.285242222850004,AF3
7056,Scrambled,Same,Color,0.367563871064006,AF3
7056,Scrambled,Same,Object,-0.212988244623688,AF3
7056,Unscrambled,Different,Color,0.111000803112804,AF3
7056,Unscrambled,Different,Object,0.506111407233693,AF3
7056,Unscrambled,Same,Color,0.221038058967778,AF3
7056,Unscrambled,Same,Object,0.241003981230325,AF3
7056,Scrambled,Different,Color,0.744301470137681,F7
7056,Scrambled,Different,Object,0.285242222850004,F7
7056,Scrambled,Same,Color,0.367563871064006,F7
7056,Scrambled,Same,Object,-0.212988244623688,F7
7056,Unscrambled,Different,Color,0.111000803112804,F7
7056,Unscrambled,Different,Object,0.506111407233693,F7
7056,Unscrambled,Same,Color,0.221038058967778,F7
7056,Unscrambled,Same,Object,0.241003981230325,F7
7056,Scrambled,Different,Color,0.744301470137681,F3
7056,Scrambled,Different,Object,0.285242222850004,F3
7056,Scrambled,Same,Color,0.367563871064006,F3
7056,Scrambled,Same,Object,-0.212988244623688,F3
7056,Unscrambled,Different,Color,0.111000803112804,F3
7056,Unscrambled,Different,Object,0.506111407233693,F3
7056,Unscrambled,Same,Color,0.221038058967778,F3
7056,Unscrambled,Same,Object,0.241003981230325,F3
7056,Scrambled,Different,Color,0.744301470137681,FC1
7056,Scrambled,Different,Object,0.285242222850004,FC1
7056,Scrambled,Same,Color,0.367563871064006,FC1
7056,Scrambled,Same,Object,-0.212988244623688,FC1
7056,Unscrambled,Different,Color,0.111000803112804,FC1
7056,Unscrambled,Different,Object,0.506111407233693,FC1
7056,Unscrambled,Same,Color,0.221038058967778,FC1
7056,Unscrambled,Same,Object,0.241003981230325,FC1
7056,Scrambled,Different,Color,0.744301470137681,FC5
7056,Scrambled,Different,Object,0.285242222850004,FC5
7056,Scrambled,Same,Color,0.367563871064006,FC5
7056,Scrambled,Same,Object,-0.212988244623688,FC5
7056,Unscrambled,Different,Color,0.111000803112804,FC5
7056,Unscrambled,Different,Object,0.506111407233693,FC5
7056,Unscrambled,Same,Color,0.221038058967778,FC5
7056,Unscrambled,Same,Object,0.241003981230325,FC5
7056,Scrambled,Different,Color,0.744301470137681,T7
7056,Scrambled,Different,Object,0.285242222850004,T7
7056,Scrambled,Same,Color,0.367563871064006,T7
7056,Scrambled,Same,Object,-0.212988244623688,T7
7056,Unscrambled,Different,Color,0.111000803112804,T7
7056,Unscrambled,Different,Object,0.506111407233693,T7
7056,Unscrambled,Same,Color,0.221038058967778,T7
7056,Unscrambled,Same,Object,0.241003981230325,T7
7056,Scrambled,Different,Color,0.744301470137681,C3
7056,Scrambled,Different,Object,0.285242222850004,C3
7056,Scrambled,Same,Color,0.367563871064006,C3
7056,Scrambled,Same,Object,-0.212988244623688,C3
7056,Unscrambled,Different,Color,0.111000803112804,C3
7056,Unscrambled,Different,Object,0.506111407233693,C3
7056,Unscrambled,Same,Color,0.221038058967778,C3
7056,Unscrambled,Same,Object,0.241003981230325,C3
7056,Scrambled,Different,Color,0.744301470137681,CP1
7056,Scrambled,Different,Object,0.285242222850004,CP1
7056,Scrambled,Same,Color,0.367563871064006,CP1
7056,Scrambled,Same,Object,-0.212988244623688,CP1
7056,Unscrambled,Different,Color,0.111000803112804,CP1
7056,Unscrambled,Different,Object,0.506111407233693,CP1
7056,Unscrambled,Same,Color,0.221038058967778,CP1
7056,Unscrambled,Same,Object,0.241003981230325,CP1
7056,Scrambled,Different,Color,0.744301470137681,CP5
7056,Scrambled,Different,Object,0.285242222850004,CP5
7056,Scrambled,Same,Color,0.367563871064006,CP5
7056,Scrambled,Same,Object,-0.212988244623688,CP5
7056,Unscrambled,Different,Color,0.111000803112804,CP5
7056,Unscrambled,Different,Object,0.506111407233693,CP5
7056,Unscrambled,Same,Color,0.221038058967778,CP5
7056,Unscrambled,Same,Object,0.241003981230325,CP5
7056,Scrambled,Different,Color,0.744301470137681,P7
7056,Scrambled,Different,Object,0.285242222850004,P7
7056,Scrambled,Same,Color,0.367563871064006,P7
7056,Scrambled,Same,Object,-0.212988244623688,P7
7056,Unscrambled,Different,Color,0.111000803112804,P7
7056,Unscrambled,Different,Object,0.506111407233693,P7
7056,Unscrambled,Same,Color,0.221038058967778,P7
7056,Unscrambled,Same,Object,0.241003981230325,P7
7056,Scrambled,Different,Color,0.744301470137681,P3
7056,Scrambled,Different,Object,0.285242222850004,P3
7056,Scrambled,Same,Color,0.367563871064006,P3
7056,Scrambled,Same,Object,-0.212988244623688,P3
7056,Unscrambled,Different,Color,0.111000803112804,P3
7056,Unscrambled,Different,Object,0.506111407233693,P3
7056,Unscrambled,Same,Color,0.221038058967778,P3
7056,Unscrambled,Same,Object,0.241003981230325,P3
7056,Scrambled,Different,Color,0.744301470137681,Pz
7056,Scrambled,Different,Object,0.285242222850004,Pz
7056,Scrambled,Same,Color,0.367563871064006,Pz
7056,Scrambled,Same,Object,-0.212988244623688,Pz
7056,Unscrambled,Different,Color,0.111000803112804,Pz
7056,Unscrambled,Different,Object,0.506111407233693,Pz
7056,Unscrambled,Same,Color,0.221038058967778,Pz
7056,Unscrambled,Same,Object,0.241003981230325,Pz
7056,Scrambled,Different,Color,0.744301470137681,PO3
7056,Scrambled,Different,Object,0.285242222850004,PO3
7056,Scrambled,Same,Color,0.367563871064006,PO3
7056,Scrambled,Same,Object,-0.212988244623688,PO3
7056,Unscrambled,Different,Color,0.111000803112804,PO3
7056,Unscrambled,Different,Object,0.506111407233693,PO3
7056,Unscrambled,Same,Color,0.221038058967778,PO3
7056,Unscrambled,Same,Object,0.241003981230325,PO3
7056,Scrambled,Different,Color,0.744301470137681,O1
7056,Scrambled,Different,Object,0.285242222850004,O1
7056,Scrambled,Same,Color,0.367563871064006,O1
7056,Scrambled,Same,Object,-0.212988244623688,O1
7056,Unscrambled,Different,Color,0.111000803112804,O1
7056,Unscrambled,Different,Object,0.506111407233693,O1
7056,Unscrambled,Same,Color,0.221038058967778,O1
7056,Unscrambled,Same,Object,0.241003981230325,O1
7056,Scrambled,Different,Color,0.744301470137681,Oz
7056,Scrambled,Different,Object,0.285242222850004,Oz
7056,Scrambled,Same,Color,0.367563871064006,Oz
7056,Scrambled,Same,Object,-0.212988244623688,Oz
7056,Unscrambled,Different,Color,0.111000803112804,Oz
7056,Unscrambled,Different,Object,0.506111407233693,Oz
7056,Unscrambled,Same,Color,0.221038058967778,Oz
7056,Unscrambled,Same,Object,0.241003981230325,Oz
7056,Scrambled,Different,Color,0.744301470137681,O2
7056,Scrambled,Different,Object,0.285242222850004,O2
7056,Scrambled,Same,Color,0.367563871064006,O2
7056,Scrambled,Same,Object,-0.212988244623688,O2
7056,Unscrambled,Different,Color,0.111000803112804,O2
7056,Unscrambled,Different,Object,0.506111407233693,O2
7056,Unscrambled,Same,Color,0.221038058967778,O2
7056,Unscrambled,Same,Object,0.241003981230325,O2
7056,Scrambled,Different,Color,0.744301470137681,PO4
7056,Scrambled,Different,Object,0.285242222850004,PO4
7056,Scrambled,Same,Color,0.367563871064006,PO4
7056,Scrambled,Same,Object,-0.212988244623688,PO4
7056,Unscrambled,Different,Color,0.111000803112804,PO4
7056,Unscrambled,Different,Object,0.506111407233693,PO4
7056,Unscrambled,Same,Color,0.221038058967778,PO4
7056,Unscrambled,Same,Object,0.241003981230325,PO4
7056,Scrambled,Different,Color,0.744301470137681,P4
7056,Scrambled,Different,Object,0.285242222850004,P4
7056,Scrambled,Same,Color,0.367563871064006,P4
7056,Scrambled,Same,Object,-0.212988244623688,P4
7056,Unscrambled,Different,Color,0.111000803112804,P4
7056,Unscrambled,Different,Object,0.506111407233693,P4
7056,Unscrambled,Same,Color,0.221038058967778,P4
7056,Unscrambled,Same,Object,0.241003981230325,P4
7056,Scrambled,Different,Color,0.744301470137681,P8
7056,Scrambled,Different,Object,0.285242222850004,P8
7056,Scrambled,Same,Color,0.367563871064006,P8
7056,Scrambled,Same,Object,-0.212988244623688,P8
7056,Unscrambled,Different,Color,0.111000803112804,P8
7056,Unscrambled,Different,Object,0.506111407233693,P8
7056,Unscrambled,Same,Color,0.221038058967778,P8
7056,Unscrambled,Same,Object,0.241003981230325,P8
7056,Scrambled,Different,Color,0.744301470137681,CP6
7056,Scrambled,Different,Object,0.285242222850004,CP6
7056,Scrambled,Same,Color,0.367563871064006,CP6
7056,Scrambled,Same,Object,-0.212988244623688,CP6
7056,Unscrambled,Different,Color,0.111000803112804,CP6
7056,Unscrambled,Different,Object,0.506111407233693,CP6
7056,Unscrambled,Same,Color,0.221038058967778,CP6
7056,Unscrambled,Same,Object,0.241003981230325,CP6
7056,Scrambled,Different,Color,0.744301470137681,CP2
7056,Scrambled,Different,Object,0.285242222850004,CP2
7056,Scrambled,Same,Color,0.367563871064006,CP2
7056,Scrambled,Same,Object,-0.212988244623688,CP2
7056,Unscrambled,Different,Color,0.111000803112804,CP2
7056,Unscrambled,Different,Object,0.506111407233693,CP2
7056,Unscrambled,Same,Color,0.221038058967778,CP2
7056,Unscrambled,Same,Object,0.241003981230325,CP2
7056,Scrambled,Different,Color,0.744301470137681,C4
7056,Scrambled,Different,Object,0.285242222850004,C4
7056,Scrambled,Same,Color,0.367563871064006,C4
7056,Scrambled,Same,Object,-0.212988244623688,C4
7056,Unscrambled,Different,Color,0.111000803112804,C4
7056,Unscrambled,Different,Object,0.506111407233693,C4
7056,Unscrambled,Same,Color,0.221038058967778,C4
7056,Unscrambled,Same,Object,0.241003981230325,C4
7056,Scrambled,Different,Color,0.744301470137681,T8
7056,Scrambled,Different,Object,0.285242222850004,T8
7056,Scrambled,Same,Color,0.367563871064006,T8
7056,Scrambled,Same,Object,-0.212988244623688,T8
7056,Unscrambled,Different,Color,0.111000803112804,T8
7056,Unscrambled,Different,Object,0.506111407233693,T8
7056,Unscrambled,Same,Color,0.221038058967778,T8
7056,Unscrambled,Same,Object,0.241003981230325,T8
7056,Scrambled,Different,Color,0.744301470137681,FC6
7056,Scrambled,Different,Object,0.285242222850004,FC6
7056,Scrambled,Same,Color,0.367563871064006,FC6
7056,Scrambled,Same,Object,-0.212988244623688,FC6
7056,Unscrambled,Different,Color,0.111000803112804,FC6
7056,Unscrambled,Different,Object,0.506111407233693,FC6
7056,Unscrambled,Same,Color,0.221038058967778,FC6
7056,Unscrambled,Same,Object,0.241003981230325,FC6
7056,Scrambled,Different,Color,0.744301470137681,FC2
7056,Scrambled,Different,Object,0.285242222850004,FC2
7056,Scrambled,Same,Color,0.367563871064006,FC2
7056,Scrambled,Same,Object,-0.212988244623688,FC2
7056,Unscrambled,Different,Color,0.111000803112804,FC2
7056,Unscrambled,Different,Object,0.506111407233693,FC2
7056,Unscrambled,Same,Color,0.221038058967778,FC2
7056,Unscrambled,Same,Object,0.241003981230325,FC2
7056,Scrambled,Different,Color,0.744301470137681,F4
7056,Scrambled,Different,Object,0.285242222850004,F4
7056,Scrambled,Same,Color,0.367563871064006,F4
7056,Scrambled,Same,Object,-0.212988244623688,F4
7056,Unscrambled,Different,Color,0.111000803112804,F4
7056,Unscrambled,Different,Object,0.506111407233693,F4
7056,Unscrambled,Same,Color,0.221038058967778,F4
7056,Unscrambled,Same,Object,0.241003981230325,F4
7056,Scrambled,Different,Color,0.744301470137681,F8
7056,Scrambled,Different,Object,0.285242222850004,F8
7056,Scrambled,Same,Color,0.367563871064006,F8
7056,Scrambled,Same,Object,-0.212988244623688,F8
7056,Unscrambled,Different,Color,0.111000803112804,F8
7056,Unscrambled,Different,Object,0.506111407233693,F8
7056,Unscrambled,Same,Color,0.221038058967778,F8
7056,Unscrambled,Same,Object,0.241003981230325,F8
7056,Scrambled,Different,Color,0.744301470137681,AF4
7056,Scrambled,Different,Object,0.285242222850004,AF4
7056,Scrambled,Same,Color,0.367563871064006,AF4
7056,Scrambled,Same,Object,-0.212988244623688,AF4
7056,Unscrambled,Different,Color,0.111000803112804,AF4
7056,Unscrambled,Different,Object,0.506111407233693,AF4
7056,Unscrambled,Same,Color,0.221038058967778,AF4
7056,Unscrambled,Same,Object,0.241003981230325,AF4
7056,Scrambled,Different,Color,0.744301470137681,Fp2
7056,Scrambled,Different,Object,0.285242222850004,Fp2
7056,Scrambled,Same,Color,0.367563871064006,Fp2
7056,Scrambled,Same,Object,-0.212988244623688,Fp2
7056,Unscrambled,Different,Color,0.111000803112804,Fp2
7056,Unscrambled,Different,Object,0.506111407233693,Fp2
7056,Unscrambled,Same,Color,0.221038058967778,Fp2
7056,Unscrambled,Same,Object,0.241003981230325,Fp2
7056,Scrambled,Different,Color,0.744301470137681,Fz
7056,Scrambled,Different,Object,0.285242222850004,Fz
7056,Scrambled,Same,Color,0.367563871064006,Fz
7056,Scrambled,Same,Object,-0.212988244623688,Fz
7056,Unscrambled,Different,Color,0.111000803112804,Fz
7056,Unscrambled,Different,Object,0.506111407233693,Fz
7056,Unscrambled,Same,Color,0.221038058967778,Fz
7056,Unscrambled,Same,Object,0.241003981230325,Fz
7056,Scrambled,Different,Color,0.744301470137681,Cz
7056,Scrambled,Different,Object,0.285242222850004,Cz
7056,Scrambled,Same,Color,0.367563871064006,Cz
7056,Scrambled,Same,Object,-0.212988244623688,Cz
7056,Unscrambled,Different,Color,0.111000803112804,Cz
7056,Unscrambled,Different,Object,0.506111407233693,Cz
7056,Unscrambled,Same,Color,0.221038058967778,Cz
7056,Unscrambled,Same,Object,0.241003981230325,Cz
7057,Scrambled,Different,Color,0.0640782743800582,Fp1
7057,Scrambled,Different,Object,0.288609525688895,Fp1
7057,Scrambled,Same,Color,-0.515556725804057,Fp1
7057,Scrambled,Same,Object,0.225972773650298,Fp1
