S,Masker,Talker,WordType,Amplitude,Electrode
7056,Scrambled,Different,Color,0.399308886736886,Fp1
7056,Scrambled,Different,Object,0.375772181461606,Fp1
7056,Scrambled,Same,Color,-0.390594781679336,Fp1
7056,Scrambled,Same,Object,0.921260750318101,Fp1
7056,Unscrambled,Different,Color,0.267878907813102,Fp1
7056,Unscrambled,Different,Object,0.461306780669407,Fp1
7056,Unscrambled,Same,Color,0.270663190625053,Fp1
7056,Unscrambled,Same,Object,-0.335223457244087,Fp1
7056,Scrambled,Different,Color,0.399308886736886,AF3
7056,Scrambled,Different,Object,0.375772181461606,AF3
7056,Scrambled,Same,Color,-0.390594781679336,AF3
7056,Scrambled,Same,Object,0.921260750318101,AF3
7056,Unscrambled,Different,Color,0.267878907813102,AF3
7056,Unscrambled,Different,Object,0.461306780669407,AF3
7056,Unscrambled,Same,Color,0.270663190625053,AF3
7056,Unscrambled,Same,Object,-0.335223457244087,AF3
7056,Scrambled,Different,Color,0.399308886736886,F7
7056,Scrambled,Different,Object,0.375772181461606,F7
7056,Scrambled,Same,Color,-0.390594781679336,F7
7056,Scrambled,Same,Object,0.921260750318101,F7
7056,Unscrambled,Different,Color,0.267878907813102,F7
7056,Unscrambled,Different,Object,0.461306780669407,F7
7056,Unscrambled,Same,Color,0.270663190625053,F7
7056,Unscrambled,Same,Object,-0.335223457244087,F7
7056,Scrambled,Different,Color,0.399308886736886,F3
7056,Scrambled,Different,Object,0.375772181461606,F3
7056,Scrambled,Same,Color,-0.390594781679336,F3
7056,Scrambled,Same,Object,0.921260750318101,F3
7056,Unscrambled,Different,Color,0.267878907813102,F3
7056,Unscrambled,Different,Object,0.461306780669407,F3
7056,Unscrambled,Same,Color,0.270663190625053,F3
7056,Unscrambled,Same,Object,-0.335223457244087,F3
7056,Scrambled,Different,Color,0.399308886736886,FC1
7056,Scrambled,Different,Object,0.375772181461606,FC1
7056,Scrambled,Same,Color,-0.390594781679336,FC1
7056,Scrambled,Same,Object,0.921260750318101,FC1
7056,Unscrambled,Different,Color,0.267878907813102,FC1
7056,Unscrambled,Different,Object,0.461306780669407,FC1
7056,Unscrambled,Same,Color,0.270663190625053,FC1
7056,Unscrambled,Same,Object,-0.335223457244087,FC1
7056,Scrambled,Different,Color,0.399308886736886,FC5
7056,Scrambled,Different,Object,0.375772181461606,FC5
7056,Scrambled,Same,Color,-0.390594781679336,FC5
7056,Scrambled,Same,Object,0.921260750318101,FC5
7056,Unscrambled,Different,Color,0.267878907813102,FC5
7056,Unscrambled,Different,Object,0.461306780669407,FC5
7056,Unscrambled,Same,Color,0.270663190625053,FC5
7056,Unscrambled,Same,Object,-0.335223457244087,FC5
7056,Scrambled,Different,Color,0.399308886736886,T7
7056,Scrambled,Different,Object,0.375772181461606,T7
7056,Scrambled,Same,Color,-0.390594781679336,T7
