S,Masker,Talker,WordType,Amplitude,Electrode
7056,Scrambled,Different,Color,-0.0692040523119869,Fp1
7056,Scrambled,Different,Object,-0.18428203391875,Fp1
7056,Scrambled,Same,Color,1.06538286927342,Fp1
7056,Scrambled,Same,Object,0.874913874836321,Fp1
7056,Unscrambled,Different,Color,0.635338257983445,Fp1
7056,Unscrambled,Different,Object,-1.00011533836167,Fp1
7056,Unscrambled,Same,Color,1.12142988407603,Fp1
7056,Unscrambled,Same,Object,-0.426383472098898,Fp1
7056,Scrambled,Different,Color,-0.0692040523119869,AF3
7056,Scrambled,Different,Object,-0.18428203391875,AF3
7056,Scrambled,Same,Color,1.06538286927342,AF3
7056,Scrambled,Same,Object,0.874913874836321,AF3
7056,Unscrambled,Different,Color,0.635338257983445,AF3
7056,Unscrambled,Different,Object,-1.00011533836167,AF3
7056,Unscrambled,Same,Color,1.12142988407603,AF3
7056,Unscrambled,Same,Object,-0.426383472098898,AF3
7056,Scrambled,Different,Color,-0.0692040523119869,F7
7056,Scrambled,Different,Object,-0.18428203391875,F7
7056,Scrambled,Same,Color,1.06538286927342,F7
7056,Scrambled,Same,Object,0.874913874836321,F7
7056,Unscrambled,Different,Color,0.635338257983445,F7
7056,Unscrambled,Different,Object,-1.00011533836167,F7
7056,Unscrambled,Same,Color,1.12142988407603,F7
7056,Unscrambled,Same,Object,-0.426383472098898,F7
7056,Scrambled,Different,Color,-0.0692040523119869,F3
7056,Scrambled,Different,Object,-0.18428203391875,F3
7056,Scrambled,Same,Color,1.06538286927342,F3
7056,Scrambled,Same,Object,0.874913874836321,F3
7056,Unscrambled,Different,Color,0.635338257983445,F3
7056,Unscrambled,Different,Object,-1.00011533836167,F3
7056,Unscrambled,Same,Color,1.12142988407603,F3
7056,Unscrambled,Same,Object,-0.426383472098898,F3
7056,Scrambled,Different,Color,-0.0692040523119869,FC1
7056,Scrambled,Different,Object,-0.18428203391875,FC1
7056,Scrambled,Same,Color,1.06538286927342,FC1
7056,Scrambled,Same,Object,0.874913874836321,FC1
7056,Unscrambled,Different,Color,0.635338257983445,FC1
7056,Unscrambled,Different,Object,-1.00011533836167,FC1
7056,Unscrambled,Same,Color,1.12142988407603,FC1
7056,Unscrambled,Same,Object,-0.426383472098898,FC1
7056,Scrambled,Different,Color,-0.0692040523119869,FC5
7056,Scrambled,Different,Object,-0.18428203391875,FC5
7056,Scrambled,Same,Color,1.06538286927342,FC5
7056,Scrambled,Same,Object,0.874913874836321,FC5
7056,Unscrambled,Different,Color,0.635338257983445,FC5
7056,Unscrambled,Different,Object,-1.00011533836167,FC5
7056,Unscrambled,Same,Color,1.12142988407603,FC5
7056,Unscrambled,Same,Object,-0.426383472098898,FC5
7056,Scrambled,Different,Color,-0.0692040523119869,T7
7056,Scrambled,Different,Object,-0.18428203391875,T7
7056,Scrambled,Same,Color,1.06538286927342,T7
7056,Scrambled,Same,Object,0.874913874836321,T7
7056,Unscrambled,Different,Color,0.635338257983445,T7
7056,Unscrambled,Different,Object,-1.00011533836167,T7
7056,Unscrambled,Same,Color,1.12142988407603,T7
7056,Unscrambled,Same,Object,-0.426383472098898,T7
7056,Scrambled,Different,Color,-0.0692040523119869,C3
7056,Scrambled,Different,Object,-0.18428203391875,C3
7056,Scrambled,Same,Color,1.06538286927342,C3
7056,Scrambled,Same,Object,0.874913874836321,C3
7056,Unscrambled,Different,Color,0.635338257983445,C3
7056,Unscrambled,Different,Object,-1.00011533836167,C3
7056,Unscrambled,Same,Color,1.12142988407603,C3
7056,Unscrambled,Same,Object,-0.426383472098898,C3
7056,Scrambled,Different,Color,-0.0692040523119869,CP1
7056,Scrambled,Different,Object,-0.18428203391875,CP1
7056,Scrambled,Same,Color,1.06538286927342,CP1
7056,Scrambled,Same,Object,0.874913874836321,CP1
7056,Unscrambled,Different,Color,0.635338257983445,CP1
7056,Unscrambled,Different,Object,-1.00011533836167,CP1
7056,Unscrambled,Same,Color,1.12142988407603,CP1
7056,Unscrambled,Same,Object,-0.426383472098898,CP1
7056,Scrambled,Different,Color,-0.0692040523119869,CP5
7056,Scrambled,Different,Object,-0.18428203391875,CP5
7056,Scrambled,Same,Color,1.06538286927342,CP5
7056,Scrambled,Same,Object,0.874913874836321,CP5
7056,Unscrambled,Different,Color,0.635338257983445,CP5
7056,Unscrambled,Different,Object,-1.00011533836167,CP5
7056,Unscrambled,Same,Color,1.12142988407603,CP5
7056,Unscrambled,Same,Object,-0.426383472098898,CP5
7056,Scrambled,Different,Color,-0.0692040523119869,P7
7056,Scrambled,Different,Object,-0.18428203391875,P7
7056,Scrambled,Same,Color,1.06538286927342,P7
7056,Scrambled,Same,Object,0.874913874836321,P7
7056,Unscrambled,Different,Color,0.635338257983445,P7
7056,Unscrambled,Different,Object,-1.00011533836167,P7
7056,Unscrambled,Same,Color,1.12142988407603,P7
7056,Unscrambled,Same,Object,-0.426383472098898,P7
7056,Scrambled,Different,Color,-0.0692040523119869,P3
7056,Scrambled,Different,Object,-0.18428203391875,P3
7056,Scrambled,Same,Color,1.06538286927342,P3
7056,Scrambled,Same,Object,0.874913874836321,P3
7056,Unscrambled,Different,Color,0.635338257983445,P3
7056,Unscrambled,Different,Object,-1.00011533836167,P3
7056,Unscrambled,Same,Color,1.12142988407603,P3
7056,Unscrambled,Same,Object,-0.426383472098898,P3
7056,Scrambled,Different,Color,-0.0692040523119869,Pz
7056,Scrambled,Different,Object,-0.18428203391875,Pz
7056,Scrambled,Same,Color,1.06538286927342,Pz
7056,Scrambled,Same,Object,0.874913874836321,Pz
7056,Unscrambled,Different,Color,0.635338257983445,Pz
