S,Masker,Talker,WordType,Amplitude,Electrode
7002,Scrambled,Different,Color,0.806029598888238,Fp1
7002,Scrambled,Different,Object,0.650024817079675,Fp1
7002,Scrambled,Same,Color,0.421691636585758,Fp1
7002,Scrambled,Same,Object,2.48078656911917,Fp1
7002,Unscrambled,Different,Color,1.58337173209464,Fp1
7002,Unscrambled,Different,Object,1.44258273202815,Fp1
7002,Unscrambled,Same,Color,0.892035515069055,Fp1
7002,Unscrambled,Same,Object,0.0133858941671289,Fp1
7002,Scrambled,Different,Color,0.806029598888238,AF3
7002,Scrambled,Different,Object,0.650024817079675,AF3
7002,Scrambled,Same,Color,0.421691636585758,AF3
7002,Scrambled,Same,Object,2.48078656911917,AF3
7002,Unscrambled,Different,Color,1.58337173209464,AF3
7002,Unscrambled,Different,Object,1.44258273202815,AF3
7002,Unscrambled,Same,Color,0.892035515069055,AF3
7002,Unscrambled,Same,Object,0.0133858941671289,AF3
7002,Scrambled,Different,Color,0.806029598888238,F7
7002,Scrambled,Different,Object,0.650024817079675,F7
7002,Scrambled,Same,Color,0.421691636585758,F7
7002,Scrambled,Same,Object,2.48078656911917,F7
7002,Unscrambled,Different,Color,1.58337173209464,F7
7002,Unscrambled,Different,Object,1.44258273202815,F7
7002,Unscrambled,Same,Color,0.892035515069055,F7
7002,Unscrambled,Same,Object,0.0133858941671289,F7
7002,Scrambled,Different,Color,0.806029598888238,F3
7002,Scrambled,Different,Object,0.650024817079675,F3
7002,Scrambled,Same,Color,0.421691636585758,F3
7002,Scrambled,Same,Object,2.48078656911917,F3
7002,Unscrambled,Different,Color,1.58337173209464,F3
7002,Unscrambled,Different,Object,1.44258273202815,F3
7002,Unscrambled,Same,Color,0.892035515069055,F3
7002,Unscrambled,Same,Object,0.0133858941671289,F3
7002,Scrambled,Different,Color,0.806029598888238,FC1
7002,Scrambled,Different,Object,0.650024817079675,FC1
7002,Scrambled,Same,Color,0.421691636585758,FC1
7002,Scrambled,Same,Object,2.48078656911917,FC1
7002,Unscrambled,Different,Color,1.58337173209464,FC1
7002,Unscrambled,Different,Object,1.44258273202815,FC1
7002,Unscrambled,Same,Color,0.892035515069055,FC1
7002,Unscrambled,Same,Object,0.0133858941671289,FC1
7002,Scrambled,Different,Color,0.806029598888238,FC5
7002,Scrambled,Different,Object,0.650024817079675,FC5
7002,Scrambled,Same,Color,0.421691636585758,FC5
7002,Scrambled,Same,Object,2.48078656911917,FC5
7002,Unscrambled,Different,Color,1.58337173209464,FC5
