S,Masker,Talker,WordType,Amplitude,Electrode
7002,Scrambled,Different,Color,0.152776528176851,Fp1
7002,Scrambled,Different,Object,0.0112576355401907,Fp1
7002,Scrambled,Same,Color,0.303915375010356,Fp1
7002,Scrambled,Same,Object,-0.0449373107278786,Fp1
7002,Unscrambled,Different,Color,-0.672453422123886,Fp1
7002,Unscrambled,Different,Object,0.0567961852276687,Fp1
7002,Unscrambled,Same,Color,0.546675925412213,Fp1
7002,Unscrambled,Same,Object,0.434702158732234,Fp1
7002,Scrambled,Different,Color,0.152776528176851,AF3
7002,Scrambled,Different,Object,0.0112576355401907,AF3
7002,Scrambled,Same,Color,0.303915375010356,AF3
7002,Scrambled,Same,Object,-0.0449373107278786,AF3
7002,Unscrambled,Different,Color,-0.672453422123886,AF3
7002,Unscrambled,Different,Object,0.0567961852276687,AF3
7002,Unscrambled,Same,Color,0.546675925412213,AF3
7002,Unscrambled,Same,Object,0.434702158732234,AF3
7002,Scrambled,Different,Color,0.152776528176851,F7
7002,Scrambled,Different,Object,0.0112576355401907,F7
7002,Scrambled,Same,Color,0.303915375010356,F7
7002,Scrambled,Same,Object,-0.0449373107278786,F7
7002,Unscrambled,Different,Color,-0.672453422123886,F7
7002,Unscrambled,Different,Object,0.0567961852276687,F7
7002,Unscrambled,Same,Color,0.546675925412213,F7
7002,Unscrambled,Same,Object,0.434702158732234,F7
7002,Scrambled,Different,Color,0.152776528176851,F3
7002,Scrambled,Different,Object,0.0112576355401907,F3
7002,Scrambled,Same,Color,0.303915375010356,F3
7002,Scrambled,Same,Object,-0.0449373107278786,F3
7002,Unscrambled,Different,Color,-0.672453422123886,F3
7002,Unscrambled,Different,Object,0.0567961852276687,F3
7002,Unscrambled,Same,Color,0.546675925412213,F3
7002,Unscrambled,Same,Object,0.434702158732234,F3
7002,Scrambled,Different,Color,0.152776528176851,FC1
7002,Scrambled,Different,Object,0.0112576355401907,FC1
7002,Scrambled,Same,Color,0.303915375010356,FC1
7002,Scrambled,Same,Object,-0.0449373107278786,FC1
7002,Unscrambled,Different,Color,-0.672453422123886,FC1
7002,Unscrambled,Different,Object,0.0567961852276687,FC1
7002,Unscrambled,Same,Color,0.546675925412213,FC1
7002,Unscrambled,Same,Object,0.434702158732234,FC1
7002,Scrambled,Different,Color,0.152776528176851,FC5
7002,Scrambled,Different,Object,0.0112576355401907,FC5
7002,Scrambled,Same,Color,0.303915375010356,FC5
7002,Scrambled,Same,Object,-0.0449373107278786,FC5
7002,Unscrambled,Different,Color,-0.672453422123886,FC5
7002,Unscrambled,Different,Object,0.0567961852276687,FC5
7002,Unscrambled,Same,Color,0.546675925412213,FC5
7002,Unscrambled,Same,Object,0.434702158732234,FC5
7002,Scrambled,Different,Color,0.152776528176851,T7
7002,Scrambled,Different,Object,0.0112576355401907,T7
7002,Scrambled,Same,Color,0.303915375010356,T7
7002,Scrambled,Same,Object,-0.0449373107278786,T7
7002,Unscrambled,Different,Color,-0.672453422123886,T7
7002,Unscrambled,Different,Object,0.0567961852276687,T7
7002,Unscrambled,Same,Color,0.546675925412213,T7
7002,Unscrambled,Same,Object,0.434702158732234,T7
7002,Scrambled,Different,Color,0.152776528176851,C3
7002,Scrambled,Different,Object,0.0112576355401907,C3
7002,Scrambled,Same,Color,0.303915375010356,C3
7002,Scrambled,Same,Object,-0.0449373107278786,C3
