S,Masker,Talker,WordType,Amplitude,Electrode
7002,Scrambled,Different,Color,0.774494398416818,Fp1
7002,Scrambled,Different,Object,0.924128818897624,Fp1
7002,Scrambled,Same,Color,0.386202126058082,Fp1
7002,Scrambled,Same,Object,0.494469410282658,Fp1
7002,Unscrambled,Different,Color,0.646876943678059,Fp1
7002,Unscrambled,Different,Object,1.52721736226789,Fp1
7002,Unscrambled,Same,Color,0.716355703102524,Fp1
7002,Unscrambled,Same,Object,1.16113090668046,Fp1
7002,Scrambled,Different,Color,0.774494398416818,AF3
7002,Scrambled,Different,Object,0.924128818897624,AF3
7002,Scrambled,Same,Color,0.386202126058082,AF3
7002,Scrambled,Same,Object,0.494469410282658,AF3
7002,Unscrambled,Different,Color,0.646876943678059,AF3
7002,Unscrambled,Different,Object,1.52721736226789,AF3
7002,Unscrambled,Same,Color,0.716355703102524,AF3
7002,Unscrambled,Same,Object,1.16113090668046,AF3
7002,Scrambled,Different,Color,0.774494398416818,F7
7002,Scrambled,Different,Object,0.924128818897624,F7
7002,Scrambled,Same,Color,0.386202126058082,F7
7002,Scrambled,Same,Object,0.494469410282658,F7
7002,Unscrambled,Different,Color,0.646876943678059,F7
7002,Unscrambled,Different,Object,1.52721736226789,F7
7002,Unscrambled,Same,Color,0.716355703102524,F7
7002,Unscrambled,Same,Object,1.16113090668046,F7
7002,Scrambled,Different,Color,0.774494398416818,F3
7002,Scrambled,Different,Object,0.924128818897624,F3
7002,Scrambled,Same,Color,0.386202126058082,F3
7002,Scrambled,Same,Object,0.494469410282658,F3
7002,Unscrambled,Different,Color,0.646876943678059,F3
7002,Unscrambled,Different,Object,1.52721736226789,F3
7002,Unscrambled,Same,Color,0.716355703102524,F3
7002,Unscrambled,Same,Object,1.16113090668046,F3
7002,Scrambled,Different,Color,0.774494398416818,FC1
7002,Scrambled,Different,Object,0.924128818897624,FC1
7002,Scrambled,Same,Color,0.386202126058082,FC1
7002,Scrambled,Same,Object,0.494469410282658,FC1
7002,Unscrambled,Different,Color,0.646876943678059,FC1
7002,Unscrambled,Different,Object,1.52721736226789,FC1
7002,Unscrambled,Same,Color,0.716355703102524,FC1
7002,Unscrambled,Same,Object,1.16113090668046,FC1
7002,Scrambled,Different,Color,0.774494398416818,FC5
7002,Scrambled,Different,Object,0.924128818897624,FC5
7002,Scrambled,Same,Color,0.386202126058082,FC5
7002,Scrambled,Same,Object,0.494469410282658,FC5
7002,Unscrambled,Different,Color,0.646876943678059,FC5
7002,Unscrambled,Different,Object,1.52721736226789,FC5
7002,Unscrambled,Same,Color,0.716355703102524,FC5
7002,Unscrambled,Same,Object,1.16113090668046,FC5
7002,Scrambled,Different,Color,0.774494398416818,T7
7002,Scrambled,Different,Object,0.924128818897624,T7
7002,Scrambled,Same,Color,0.386202126058082,T7
7002,Scrambled,Same,Object,0.494469410282658,T7
7002,Unscrambled,Different,Color,0.646876943678059,T7
7002,Unscrambled,Different,Object,1.52721736226789,T7
7002,Unscrambled,Same,Color,0.716355703102524,T7
7002,Unscrambled,Same,Object,1.16113090668046,T7
7002,Scrambled,Different,Color,0.774494398416818,C3
7002,Scrambled,Different,Object,0.924128818897624,C3
7002,Scrambled,Same,Color,0.386202126058082,C3
7002,Scrambled,Same,Object,0.494469410282658,C3
7002,Unscrambled,Different,Color,0.646876943678059,C3
7002,Unscrambled,Different,Object,1.52721736226789,C3
7002,Unscrambled,Same,Color,0.716355703102524,C3
7002,Unscrambled,Same,Object,1.16113090668046,C3
7002,Scrambled,Different,Color,0.774494398416818,CP1
7002,Scrambled,Different,Object,0.924128818897624,CP1
7002,Scrambled,Same,Color,0.386202126058082,CP1
7002,Scrambled,Same,Object,0.494469410282658,CP1
7002,Unscrambled,Different,Color,0.646876943678059,CP1
7002,Unscrambled,Different,Object,1.52721736226789,CP1
7002,Unscrambled,Same,Color,0.716355703102524,CP1
7002,Unscrambled,Same,Object,1.16113090668046,CP1
7002,Scrambled,Different,Color,0.774494398416818,CP5
7002,Scrambled,Different,Object,0.924128818897624,CP5
7002,Scrambled,Same,Color,0.386202126058082,CP5
7002,Scrambled,Same,Object,0.494469410282658,CP5
7002,Unscrambled,Different,Color,0.646876943678059,CP5
7002,Unscrambled,Different,Object,1.52721736226789,CP5
7002,Unscrambled,Same,Color,0.716355703102524,CP5
7002,Unscrambled,Same,Object,1.16113090668046,CP5
7002,Scrambled,Different,Color,0.774494398416818,P7
7002,Scrambled,Different,Object,0.924128818897624,P7
7002,Scrambled,Same,Color,0.386202126058082,P7
7002,Scrambled,Same,Object,0.494469410282658,P7
7002,Unscrambled,Different,Color,0.646876943678059,P7
7002,Unscrambled,Different,Object,1.52721736226789,P7
7002,Unscrambled,Same,Color,0.716355703102524,P7
7002,Unscrambled,Same,Object,1.16113090668046,P7
7002,Scrambled,Different,Color,0.774494398416818,P3
7002,Scrambled,Different,Object,0.924128818897624,P3
7002,Scrambled,Same,Color,0.386202126058082,P3
7002,Scrambled,Same,Object,0.494469410282658,P3
7002,Unscrambled,Different,Color,0.646876943678059,P3
7002,Unscrambled,Different,Object,1.52721736226789,P3
7002,Unscrambled,Same,Color,0.716355703102524,P3
7002,Unscrambled,Same,Object,1.16113090668046,P3
7002,Scrambled,Different,Color,0.774494398416818,Pz
7002,Scrambled,Different,Object,0.924128818897624,Pz
7002,Scrambled,Same,Color,0.386202126058082,Pz
7002,Scrambled,Same,Object,0.494469410282658,Pz
