S,Masker,Talker,WordType,Amplitude,Electrode
7056,Scrambled,Different,Color,0.0011761462354233,Fp1
7056,Scrambled,Different,Object,-0.615039337024103,Fp1
7056,Scrambled,Same,Color,-0.218064241384918,Fp1
7056,Scrambled,Same,Object,-1.5060551803776,Fp1
7056,Unscrambled,Different,Color,-1.01962679250685,Fp1
7056,Unscrambled,Different,Object,-0.291414643421624,Fp1
7056,Unscrambled,Same,Color,-1.72224686931299,Fp1
7056,Unscrambled,Same,Object,0.51168314922093,Fp1
7056,Scrambled,Different,Color,0.0011761462354233,AF3
7056,Scrambled,Different,Object,-0.615039337024103,AF3
7056,Scrambled,Same,Color,-0.218064241384918,AF3
7056,Scrambled,Same,Object,-1.5060551803776,AF3
7056,Unscrambled,Different,Color,-1.01962679250685,AF3
7056,Unscrambled,Different,Object,-0.291414643421624,AF3
7056,Unscrambled,Same,Color,-1.72224686931299,AF3
7056,Unscrambled,Same,Object,0.51168314922093,AF3
7056,Scrambled,Different,Color,0.0011761462354233,F7
7056,Scrambled,Different,Object,-0.615039337024103,F7
7056,Scrambled,Same,Color,-0.218064241384918,F7
7056,Scrambled,Same,Object,-1.5060551803776,F7
7056,Unscrambled,Different,Color,-1.01962679250685,F7
7056,Unscrambled,Different,Object,-0.291414643421624,F7
7056,Unscrambled,Same,Color,-1.72224686931299,F7
7056,Unscrambled,Same,Object,0.51168314922093,F7
7056,Scrambled,Different,Color,0.0011761462354233,F3
7056,Scrambled,Different,Object,-0.615039337024103,F3
7056,Scrambled,Same,Color,-0.218064241384918,F3
7056,Scrambled,Same,Object,-1.5060551803776,F3
7056,Unscrambled,Different,Color,-1.01962679250685,F3
7056,Unscrambled,Different,Object,-0.291414643421624,F3
7056,Unscrambled,Same,Color,-1.72224686931299,F3
7056,Unscrambled,Same,Object,0.51168314922093,F3
7056,Scrambled,Different,Color,0.0011761462354233,FC1
7056,Scrambled,Different,Object,-0.615039337024103,FC1
7056,Scrambled,Same,Color,-0.218064241384918,FC1
7056,Scrambled,Same,Object,-1.5060551803776,FC1
7056,Unscrambled,Different,Color,-1.01962679250685,FC1
7056,Unscrambled,Different,Object,-0.291414643421624,FC1
7056,Unscrambled,Same,Color,-1.72224686931299,FC1
7056,Unscrambled,Same,Object,0.51168314922093,FC1
7056,Scrambled,Different,Color,0.0011761462354233,FC5
7056,Scrambled,Different,Object,-0.615039337024103,FC5
7056,Scrambled,Same,Color,-0.218064241384918,FC5
7056,Scrambled,Same,Object,-1.5060551803776,FC5
7056,Unscrambled,Different,Color,-1.01962679250685,FC5
7056,Unscrambled,Different,Object,-0.291414643421624,FC5
7056,Unscrambled,Same,Color,-1.72224686931299,FC5
7056,Unscrambled,Same,Object,0.51168314922093,FC5
7056,Scrambled,Different,Color,0.0011761462354233,T7
7056,Scrambled,Different,Object,-0.615039337024103,T7
7056,Scrambled,Same,Color,-0.218064241384918,T7
7056,Scrambled,Same,Object,-1.5060551803776,T7
7056,Unscrambled,Different,Color,-1.01962679250685,T7
7056,Unscrambled,Different,Object,-0.291414643421624,T7
7056,Unscrambled,Same,Color,-1.72224686931299,T7
7056,Unscrambled,Same,Object,0.51168314922093,T7
7056,Scrambled,Different,Color,0.0011761462354233,C3
7056,Scrambled,Different,Object,-0.615039337024103,C3
7056,Scrambled,Same,Color,-0.218064241384918,C3
7056,Scrambled,Same,Object,-1.5060551803776,C3
7056,Unscrambled,Different,Color,-1.01962679250685,C3
7056,Unscrambled,Different,Object,-0.291414643421624,C3
7056,Unscrambled,Same,Color,-1.72224686931299,C3
7056,Unscrambled,Same,Object,0.51168314922093,C3
7056,Scrambled,Different,Color,0.0011761462354233,CP1
7056,Scrambled,Different,Object,-0.615039337024103,CP1
7056,Scrambled,Same,Color,-0.218064241384918,CP1
7056,Scrambled,Same,Object,-1.5060551803776,CP1
7056,Unscrambled,Different,Color,-1.01962679250685,CP1
7056,Unscrambled,Different,Object,-0.291414643421624,CP1
7056,Unscrambled,Same,Color,-1.72224686931299,CP1
7056,Unscrambled,Same,Object,0.51168314922093,CP1
7056,Scrambled,Different,Color,0.0011761462354233,CP5
7056,Scrambled,Different,Object,-0.615039337024103,CP5
7056,Scrambled,Same,Color,-0.218064241384918,CP5
7056,Scrambled,Same,Object,-1.5060551803776,CP5
7056,Unscrambled,Different,Color,-1.01962679250685,CP5
7056,Unscrambled,Different,Object,-0.291414643421624,CP5
7056,Unscrambled,Same,Color,-1.72224686931299,CP5
7056,Unscrambled,Same,Object,0.51168314922093,CP5
7056,Scrambled,Different,Color,0.0011761462354233,P7
7056,Scrambled,Different,Object,-0.615039337024103,P7
7056,Scrambled,Same,Color,-0.218064241384918,P7
7056,Scrambled,Same,Object,-1.5060551803776,P7
7056,Unscrambled,Different,Color,-1.01962679250685,P7
7056,Unscrambled,Different,Object,-0.291414643421624,P7
7056,Unscrambled,Same,Color,-1.72224686931299,P7
7056,Unscrambled,Same,Object,0.51168314922093,P7
7056,Scrambled,Different,Color,0.0011761462354233,P3
7056,Scrambled,Different,Object,-0.615039337024103,P3
7056,Scrambled,Same,Color,-0.218064241384918,P3
7056,Scrambled,Same,Object,-1.5060551803776,P3
7056,Unscrambled,Different,Color,-1.01962679250685,P3
7056,Unscrambled,Different,Object,-0.291414643421624,P3
7056,Unscrambled,Same,Color,-1.72224686931299,P3
7056,Unscrambled,Same,Object,0.51168314922093,P3
7056,Scrambled,Different,Color,0.0011761462354233,Pz
7056,Scrambled,Different,Object,-0.615039337024103,Pz
7056,Scrambled,Same,Color,-0.218064241384918,Pz
7056,Scrambled,Same,Object,-1.5060551803776,Pz
7056,Unscrambled,Different,Color,-1.01962679250685,Pz
7056,Unscrambled,Different,Object,-0.291414643421624,Pz
7056,Unscrambled,Same,Color,-1.72224686931299,Pz
7056,Unscrambled,Same,Object,0.51168314922093,Pz
7056,Scrambled,Different,Color,0.0011761462354233,PO3
7056,Scrambled,Different,Object,-0.615039337024103,PO3
7056,Scrambled,Same,Color,-0.218064241384918,PO3
7056,Scrambled,Same,Object,-1.5060551803776,PO3
7056,Unscrambled,Different,Color,-1.01962679250685,PO3
7056,Unscrambled,Different,Object,-0.291414643421624,PO3
7056,Unscrambled,Same,Color,-1.72224686931299,PO3
7056,Unscrambled,Same,Object,0.51168314922093,PO3
7056,Scrambled,Different,Color,0.0011761462354233,O1
7056,Scrambled,Different,Object,-0.615039337024103,O1
7056,Scrambled,Same,Color,-0.218064241384918,O1
7056,Scrambled,Same,Object,-1.5060551803776,O1
7056,Unscrambled,Different,Color,-1.01962679250685,O1
7056,Unscrambled,Different,Object,-0.291414643421624,O1
7056,Unscrambled,Same,Color,-1.72224686931299,O1
7056,Unscrambled,Same,Object,0.51168314922093,O1
7056,Scrambled,Different,Color,0.0011761462354233,Oz
7056,Scrambled,Different,Object,-0.615039337024103,Oz
7056,Scrambled,Same,Color,-0.218064241384918,Oz
7056,Scrambled,Same,Object,-1.5060551803776,Oz
7056,Unscrambled,Different,Color,-1.01962679250685,Oz
7056,Unscrambled,Different,Object,-0.291414643421624,Oz
7056,Unscrambled,Same,Color,-1.72224686931299,Oz
7056,Unscrambled,Same,Object,0.51168314922093,Oz
7056,Scrambled,Different,Color,0.0011761462354233,O2
7056,Scrambled,Different,Object,-0.615039337024103,O2
7056,Scrambled,Same,Color,-0.218064241384918,O2
7056,Scrambled,Same,Object,-1.5060551803776,O2
7056,Unscrambled,Different,Color,-1.01962679250685,O2
7056,Unscrambled,Different,Object,-0.291414643421624,O2
7056,Unscrambled,Same,Color,-1.72224686931299,O2
7056,Unscrambled,Same,Object,0.51168314922093,O2
7056,Scrambled,Different,Color,0.0011761462354233,PO4
7056,Scrambled,Different,Object,-0.615039337024103,PO4
7056,Scrambled,Same,Color,-0.218064241384918,PO4
7056,Scrambled,Same,Object,-1.5060551803776,PO4
7056,Unscrambled,Different,Color,-1.01962679250685,PO4
7056,Unscrambled,Different,Object,-0.291414643421624,PO4
7056,Unscrambled,Same,Color,-1.72224686931299,PO4
