3.05559071476385,3.04688204870283,2.35525396890514,1.57462910384765
2.96682462125066,3.02276810964008,2.95665324077719,1.86691114936362
2.13744656630385,2.60835536501664,1.96094359038741,1.52449955710948
2.19429209056767,2.34188341180176,0.956700375722848,0.565993532168874
2.46381806916067,3.19229995200603,2.69286008987024,2.1435015804859
3.21045425411602,3.47795426843425,2.16739965780078,1.44938958071494
2.85524875976093,2.90565459107897,2.62877607715307,1.30292659480634
3.65861002854116,3.57089694861715,2.90977938647676,2.13035431913776
2.55115440566507,3.33265444618458,2.63686038911128,1.64697803116818
3.51765094323935,3.39791969292014,2.65552353272424,1.56745512304195
2.96135758809007,2.58846900331864,1.97151601715428,2.0565949692054
3.63034655112918,3.18338469712919,2.53777766572077,1.977064431715
3.35456270665907,3.08519844089437,1.43318149747067,1.78913156013206
5.20966263272822,3.67311249024333,1.86399337569222,2.17193443475161
3.07117186625059,2.7938679776292,2.13903865059285,1.57044193471038
2.90412189022598,2.98323383715669,1.82239574938766,1.8300393114921
2.09098864332367,2.25551271579309,1.89663151573335,1.70819310593748
3.27809269664869,3.20867412580348,2.29121199795353,2.06628901435664
1.09294957849526,1.12059620074823,0.902471104534434,1.05291806471893
